fecha,valor,indicador,region
2018-03-31,602.215316,Demanda,comunidad de madrid
2018-04-01,663.779182,Demanda,ceuta
2018-04-02,738.282352,Demanda,extremadura
2018-04-03,750.8071180000001,Demanda,castilla y leon
2018-04-04,737.613924,Demanda,aragon
2018-04-05,742.671803,Demanda,region de murcia
2018-04-06,680.41586,Demanda,castilla y leon
2018-04-07,627.282051,Demanda,la rioja
2018-04-08,744.284834,Demanda,extremadura
2018-04-09,787.841799,Demanda,castilla y leon
2018-04-10,792.550109,Demanda,cataluña
2018-04-11,782.939381,Demanda,castilla la mancha
2018-04-12,777.829895,Demanda,region de murcia
2018-04-13,684.5097659999999,Demanda,galicia
2018-04-14,629.483731,Demanda,ceuta
2018-04-15,739.318027,Demanda,cantabria
2018-04-16,739.507766,Demanda,comunidad de madrid
2018-04-17,729.297495,Demanda,baleares
2018-04-18,720.948439,Demanda,comunidad de madrid
2018-04-19,716.005351,Demanda,baleares
2018-04-20,646.179568,Demanda,comunidad de valenciana
2018-04-21,595.0702560000001,Demanda,comunidad de valenciana
2018-04-22,691.1494080000001,Demanda,ceuta
2018-04-23,717.381862,Demanda,cantabria
2018-04-24,724.5573149999999,Demanda,andalucia
2018-04-25,720.400383,Demanda,galicia
2018-04-26,715.24892,Demanda,pais vasco
2018-04-27,640.8171639999999,Demanda,baleares
2018-04-28,592.217889,Demanda,comunidad de madrid
2018-04-29,657.472785,Demanda,andalucia
2018-04-30,595.259428,Demanda,andalucia
2018-05-01,696.770116,Demanda,pais vasco
2018-05-02,726.9834549999999,Demanda,principado de asturias
2018-05-03,727.900647,Demanda,comunidad de madrid
2018-05-04,652.250936,Demanda,principado de asturias
2018-05-05,594.583971,Demanda,andalucia
2018-05-06,705.703787,Demanda,canarias
2018-05-07,722.71901,Demanda,ceuta
2018-05-08,721.928421,Demanda,comunidad de madrid
2018-05-09,721.917234,Demanda,aragon
2018-05-10,717.3994009999999,Demanda,la rioja
2018-05-11,646.620272,Demanda,castilla la mancha
2018-05-12,596.053825,Demanda,comunidad de navarra
2018-05-13,702.2878079999999,Demanda,cantabria
2018-05-14,712.356306,Demanda,comunidad de valenciana
2018-05-15,723.164325,Demanda,extremadura
2018-05-16,719.349822,Demanda,castilla la mancha
2018-05-17,716.4614200000001,Demanda,comunidad de madrid
2018-05-18,645.615139,Demanda,pais vasco
2018-05-19,592.73499,Demanda,comunidad de navarra
2018-05-20,689.203833,Demanda,peninsular
2018-05-21,717.857076,Demanda,baleares
2018-05-22,727.970062,Demanda,castilla la mancha
2018-05-23,728.576654,Demanda,region de murcia
2018-05-24,722.23963,Demanda,la rioja
2018-05-25,644.83027,Demanda,baleares
2018-05-26,591.7430159999999,Demanda,principado de asturias
2018-05-27,702.764869,Demanda,la rioja
2018-05-28,719.285425,Demanda,melilla
2018-05-29,714.527196,Demanda,cataluña
2018-05-30,711.26198,Demanda,cataluña
2018-05-31,709.5311899999999,Demanda,la rioja
2018-06-01,639.5453669999999,Demanda,cataluña
2018-06-02,585.011121,Demanda,andalucia
2018-06-03,700.225761,Demanda,cantabria
2018-06-04,720.4205919999999,Demanda,la rioja
2018-06-05,718.51512,Demanda,cataluña
2018-06-06,717.194956,Demanda,castilla y leon
2018-06-07,718.521762,Demanda,castilla y leon
2018-06-08,645.0045600000001,Demanda,castilla la mancha
2018-06-09,594.316025,Demanda,castilla y leon
2018-06-10,708.892089,Demanda,cantabria
2018-06-11,730.8282399999999,Demanda,aragon
2018-06-12,737.6362190000001,Demanda,aragon
2018-06-13,738.226291,Demanda,galicia
2018-06-14,737.410634,Demanda,comunidad de madrid
2018-06-15,672.51237,Demanda,baleares
2018-06-16,623.6488860000001,Demanda,comunidad de navarra
2018-06-17,744.574912,Demanda,melilla
2018-06-18,768.735621,Demanda,region de murcia
2018-06-19,781.677864,Demanda,peninsular
2018-06-20,790.763917,Demanda,galicia
2018-06-21,792.862116,Demanda,cataluña
2018-06-22,714.070971,Demanda,castilla y leon
2018-06-23,656.341812,Demanda,cataluña
2018-06-24,782.993168,Demanda,comunidad de valenciana
2018-06-25,803.4005629999999,Demanda,andalucia
2018-06-26,802.356746,Demanda,extremadura
2018-06-27,793.182687,Demanda,comunidad de madrid
2018-06-28,778.647068,Demanda,comunidad de madrid
2018-06-29,706.0777889999999,Demanda,galicia
2018-06-30,647.045444,Demanda,principado de asturias
2018-07-01,762.83405,Demanda,aragon
2018-07-02,793.136627,Demanda,cantabria
2018-07-03,788.164606,Demanda,baleares
2018-07-04,784.1709599999999,Demanda,cantabria
2018-07-05,781.89296,Demanda,castilla y leon
2018-07-06,708.618684,Demanda,peninsular
2018-07-07,655.055667,Demanda,comunidad de navarra
2018-07-08,800.602771,Demanda,pais vasco
2018-07-09,822.681663,Demanda,region de murcia
2018-07-10,816.712461,Demanda,la rioja
2018-07-11,808.184004,Demanda,principado de asturias
2018-07-12,801.059532,Demanda,extremadura
2018-07-13,717.2721750000001,Demanda,galicia
2018-07-14,652.824574,Demanda,comunidad de madrid
2018-07-15,770.5330110000001,Demanda,region de murcia
2018-07-16,800.3507410000001,Demanda,baleares
2018-07-17,809.583593,Demanda,principado de asturias
2018-07-18,811.532012,Demanda,comunidad de navarra
2018-07-19,801.5516160000001,Demanda,castilla y leon
2018-07-20,705.939811,Demanda,canarias
2018-07-21,642.2336879999999,Demanda,baleares
2018-07-22,783.084655,Demanda,castilla y leon
2018-07-23,809.659769,Demanda,comunidad de navarra
2018-07-24,800.7983889999999,Demanda,extremadura
2018-07-25,809.234407,Demanda,comunidad de valenciana
2018-07-26,805.06429,Demanda,cantabria
2018-07-27,723.725986,Demanda,comunidad de navarra
2018-07-28,662.1134050000001,Demanda,andalucia
2018-07-29,782.765406,Demanda,aragon
2018-07-30,803.371281,Demanda,ceuta
2018-07-31,829.902512,Demanda,melilla
2018-08-01,849.473769,Demanda,cataluña
2018-08-02,858.593632,Demanda,castilla la mancha
2018-08-03,768.551915,Demanda,comunidad de navarra
2018-08-04,710.960473,Demanda,ceuta
2018-08-05,832.313622,Demanda,peninsular
2018-08-06,836.089347,Demanda,extremadura
2018-08-07,815.8369250000001,Demanda,melilla
2018-08-08,791.0670230000001,Demanda,ceuta
2018-08-09,767.1963129999999,Demanda,comunidad de navarra
2018-08-10,709.368422,Demanda,melilla
2018-08-11,667.332016,Demanda,cataluña
2018-08-12,748.0509930000001,Demanda,region de murcia
2018-08-13,747.596502,Demanda,andalucia
2018-08-14,668.157849,Demanda,castilla y leon
2018-08-15,729.296235,Demanda,extremadura
2018-08-16,718.847708,Demanda,canarias
2018-08-17,659.0319790000001,Demanda,ceuta
2018-08-18,624.7640230000001,Demanda,aragon
2018-08-19,739.5072610000001,Demanda,galicia
2018-08-20,768.25701,Demanda,melilla
2018-08-21,778.103399,Demanda,pais vasco
2018-08-22,777.965294,Demanda,region de murcia
2018-08-23,773.349415,Demanda,la rioja
2018-08-24,697.1448,Demanda,pais vasco
2018-08-25,643.379539,Demanda,comunidad de madrid
2018-08-26,782.7188000000001,Demanda,la rioja
2018-08-27,810.448212,Demanda,cantabria
2018-08-28,806.2943710000001,Demanda,comunidad de madrid
2018-08-29,803.963921,Demanda,baleares
2018-08-30,796.365517,Demanda,andalucia
2018-08-31,715.322145,Demanda,region de murcia
2018-09-01,670.590343,Demanda,andalucia
2018-09-02,790.769944,Demanda,region de murcia
2018-09-03,800.273143,Demanda,region de murcia
2018-09-04,793.541365,Demanda,aragon
2018-09-05,778.6132439999999,Demanda,la rioja
2018-09-06,763.965091,Demanda,cataluña
2018-09-07,669.149755,Demanda,castilla y leon
2018-09-08,619.852256,Demanda,aragon
2018-09-09,725.662617,Demanda,extremadura
2018-09-10,734.621067,Demanda,castilla la mancha
2018-09-11,778.1778320000001,Demanda,andalucia
2018-09-12,784.509329,Demanda,comunidad de valenciana
2018-09-13,778.201265,Demanda,andalucia
2018-09-14,684.200136,Demanda,la rioja
2018-09-15,632.403926,Demanda,comunidad de valenciana
2018-09-16,759.809502,Demanda,cantabria
2018-09-17,777.704848,Demanda,comunidad de valenciana
2018-09-18,784.4614799999999,Demanda,baleares
2018-09-19,790.7516909999999,Demanda,cataluña
2018-09-20,784.51284,Demanda,castilla y leon
2018-09-21,705.950057,Demanda,castilla la mancha
2018-09-22,654.5383860000001,Demanda,galicia
2018-09-23,776.098777,Demanda,comunidad de madrid
2018-09-24,783.307403,Demanda,cantabria
2018-09-25,776.59329,Demanda,pais vasco
2018-09-26,765.194306,Demanda,castilla y leon
2018-09-27,755.478782,Demanda,principado de asturias
2018-09-28,670.903495,Demanda,cataluña
2018-09-29,617.464211,Demanda,principado de asturias
2018-09-30,733.629113,Demanda,andalucia
2018-10-01,736.946907,Demanda,galicia
2018-10-02,740.193367,Demanda,comunidad de navarra
2018-10-03,742.064884,Demanda,cataluña
2018-10-04,731.108037,Demanda,region de murcia
2018-10-05,656.265341,Demanda,canarias
2018-10-06,603.979963,Demanda,comunidad de madrid
2018-10-07,700.5628,Demanda,cataluña
2018-10-08,706.803991,Demanda,region de murcia
2018-10-09,721.067357,Demanda,comunidad de madrid
2018-10-10,720.238147,Demanda,baleares
2018-10-11,620.4354109999999,Demanda,canarias
2018-10-12,622.5628419999999,Demanda,principado de asturias
2018-10-13,596.303089,Demanda,extremadura
2018-10-14,696.5587780000001,Demanda,aragon
2018-10-15,716.388299,Demanda,canarias
2018-10-16,723.752124,Demanda,principado de asturias
2018-10-17,724.44485,Demanda,galicia
2018-10-18,715.107265,Demanda,peninsular
2018-10-19,639.515312,Demanda,castilla la mancha
2018-10-20,593.179455,Demanda,castilla y leon
2018-10-21,701.055332,Demanda,aragon
2018-10-22,717.889261,Demanda,principado de asturias
2018-10-23,717.2827090000001,Demanda,comunidad de valenciana
2018-10-24,715.267861,Demanda,cataluña
2018-10-25,716.585374,Demanda,peninsular
2018-10-26,646.6048880000001,Demanda,comunidad de navarra
2018-10-27,630.999672,Demanda,principado de asturias
2018-10-28,744.335779,Demanda,castilla y leon
2018-10-29,776.331825,Demanda,pais vasco
2018-10-30,772.179197,Demanda,cantabria
2018-10-31,657.040183,Demanda,region de murcia
2018-11-01,698.895934,Demanda,castilla y leon
2018-11-02,661.353336,Demanda,castilla la mancha
2018-11-03,629.521381,Demanda,comunidad de madrid
2018-11-04,755.6152079999999,Demanda,melilla
2018-11-05,776.755251,Demanda,aragon
2018-11-06,775.7565139999999,Demanda,principado de asturias
2018-11-07,777.488075,Demanda,baleares
2018-11-08,764.5518950000001,Demanda,baleares
2018-11-09,685.48765,Demanda,extremadura
2018-11-10,628.671308,Demanda,la rioja
2018-11-11,743.600436,Demanda,andalucia
2018-11-12,753.421129,Demanda,galicia
2018-11-13,752.414487,Demanda,pais vasco
2018-11-14,750.390626,Demanda,comunidad de valenciana
2018-11-15,745.386462,Demanda,galicia
2018-11-16,667.009484,Demanda,comunidad de valenciana
2018-11-17,631.308683,Demanda,cantabria
2018-11-18,750.865393,Demanda,castilla y leon
2018-11-19,776.247365,Demanda,aragon
2018-11-20,781.660504,Demanda,canarias
2018-11-21,787.440373,Demanda,la rioja
2018-11-22,781.396692,Demanda,principado de asturias
2018-11-23,703.454736,Demanda,galicia
2018-11-24,656.2927659999999,Demanda,la rioja
2018-11-25,779.6214279999999,Demanda,comunidad de navarra
2018-11-26,796.219383,Demanda,andalucia
2018-11-27,797.68488,Demanda,andalucia
2018-11-28,800.2779250000001,Demanda,andalucia
2018-11-29,788.560916,Demanda,castilla la mancha
2018-11-30,709.867704,Demanda,comunidad de navarra
2018-12-01,658.914812,Demanda,canarias
2018-12-02,767.96928,Demanda,peninsular
2018-12-03,774.493273,Demanda,ceuta
2018-12-04,770.700385,Demanda,cantabria
2018-12-05,676.3668299999999,Demanda,comunidad de madrid
2018-12-06,707.3268780000001,Demanda,aragon
2018-12-07,660.856189,Demanda,cataluña
2018-12-08,642.487243,Demanda,canarias
2018-12-09,767.366141,Demanda,cantabria
2018-12-10,792.4636840000001,Demanda,melilla
2018-12-11,800.931996,Demanda,cantabria
2018-12-12,811.190674,Demanda,melilla
2018-12-13,800.807102,Demanda,peninsular
2018-12-14,720.2964529999999,Demanda,pais vasco
2018-12-15,675.981479,Demanda,canarias
2018-12-16,798.875276,Demanda,castilla y leon
2018-12-17,822.742049,Demanda,castilla y leon
2018-12-18,806.392973,Demanda,aragon
2018-12-19,796.7380860000001,Demanda,peninsular
2018-12-20,772.837898,Demanda,comunidad de madrid
2018-12-21,689.265354,Demanda,andalucia
2018-12-22,648.5059669999999,Demanda,baleares
2018-12-23,647.899273,Demanda,cantabria
2018-12-24,567.423103,Demanda,comunidad de madrid
2018-12-25,672.883725,Demanda,comunidad de navarra
2018-12-26,721.456089,Demanda,ceuta
2018-12-27,722.3566069999999,Demanda,cantabria
2018-12-28,674.033359,Demanda,la rioja
2018-12-29,638.506177,Demanda,comunidad de madrid
2018-12-30,655.1752369999999,Demanda,region de murcia
2018-12-31,582.949806,Demanda,extremadura
2019-01-01,742.199407,Demanda,aragon
2019-01-02,787.764963,Demanda,comunidad de madrid
2019-01-03,796.010035,Demanda,baleares
2019-01-04,721.029651,Demanda,ceuta
2019-01-05,661.772168,Demanda,galicia
2019-01-06,764.920771,Demanda,cantabria
2019-01-07,844.559085,Demanda,andalucia
2019-01-08,846.151453,Demanda,baleares
2019-01-09,857.323124,Demanda,region de murcia
2019-01-10,867.1818860000001,Demanda,extremadura
2019-01-11,775.1707120000001,Demanda,galicia
2019-01-12,722.271171,Demanda,cataluña
2019-01-13,835.75236,Demanda,ceuta
2019-01-14,846.245527,Demanda,peninsular
2019-01-15,847.9118179999999,Demanda,melilla
2019-01-16,849.875833,Demanda,principado de asturias
2019-01-17,848.7819420000001,Demanda,extremadura
2019-01-18,766.5377199999999,Demanda,peninsular
2019-01-19,705.583355,Demanda,pais vasco
2019-01-20,828.406838,Demanda,castilla la mancha
2019-01-21,864.8553029999999,Demanda,comunidad de valenciana
2019-01-22,854.462174,Demanda,andalucia
2019-01-23,837.075708,Demanda,castilla y leon
2019-01-24,815.349834,Demanda,cantabria
2019-01-25,724.205323,Demanda,cantabria
2019-01-26,678.249362,Demanda,castilla la mancha
2019-01-27,807.644379,Demanda,ceuta
2019-01-28,832.6166119999999,Demanda,andalucia
2019-01-29,829.785386,Demanda,principado de asturias
2019-01-30,823.510841,Demanda,comunidad de navarra
2019-01-31,811.4083569999999,Demanda,canarias
2019-02-01,739.149442,Demanda,andalucia
2019-02-02,696.029792,Demanda,ceuta
2019-02-03,827.865952,Demanda,aragon
2019-02-04,826.264446,Demanda,melilla
2019-02-05,813.527159,Demanda,castilla y leon
2019-02-06,805.445154,Demanda,region de murcia
2019-02-07,799.019676,Demanda,melilla
2019-02-08,719.4038390000001,Demanda,castilla y leon
2019-02-09,672.445604,Demanda,ceuta
2019-02-10,781.692422,Demanda,la rioja
2019-02-11,799.138409,Demanda,castilla la mancha
2019-02-12,797.8390459999999,Demanda,principado de asturias
2019-02-13,794.2991380000001,Demanda,la rioja
2019-02-14,790.637803,Demanda,canarias
2019-02-15,706.4874159999999,Demanda,peninsular
2019-02-16,656.688443,Demanda,region de murcia
2019-02-17,779.646845,Demanda,aragon
2019-02-18,789.997493,Demanda,region de murcia
2019-02-19,785.6312680000001,Demanda,la rioja
2019-02-20,781.135556,Demanda,castilla la mancha
2019-02-21,771.083106,Demanda,comunidad de madrid
2019-02-22,689.1758199999999,Demanda,castilla la mancha
2019-02-23,637.4526040000001,Demanda,castilla y leon
2019-02-24,750.831906,Demanda,canarias
2019-02-25,759.6974749999999,Demanda,comunidad de valenciana
2019-02-26,756.32491,Demanda,cantabria
2019-02-27,742.210124,Demanda,canarias
2019-02-28,747.742259,Demanda,melilla
2019-03-01,670.2429960000001,Demanda,la rioja
2019-03-02,621.4451949999999,Demanda,region de murcia
2019-03-03,729.81428,Demanda,comunidad de valenciana
2019-03-04,745.1641099999999,Demanda,cantabria
2019-03-05,767.457592,Demanda,andalucia
2019-03-06,758.1783029999999,Demanda,comunidad de navarra
2019-03-07,748.5687909999999,Demanda,cantabria
2019-03-08,671.315341,Demanda,peninsular
2019-03-09,617.758559,Demanda,melilla
2019-03-10,726.4542879999999,Demanda,baleares
2019-03-11,743.155047,Demanda,pais vasco
2019-03-12,753.372783,Demanda,comunidad de navarra
2019-03-13,753.975948,Demanda,la rioja
2019-03-14,738.753829,Demanda,galicia
2019-03-15,660.072282,Demanda,region de murcia
2019-03-16,610.229793,Demanda,ceuta
2019-03-17,708.1163889999999,Demanda,andalucia
2019-03-18,707.250357,Demanda,la rioja
2019-03-19,755.634542,Demanda,peninsular
2019-03-20,758.9317219999999,Demanda,comunidad de madrid
2019-03-21,749.138108,Demanda,pais vasco
2019-03-22,669.633017,Demanda,comunidad de madrid
2019-03-23,611.819827,Demanda,castilla la mancha
2019-03-24,717.0738190000001,Demanda,comunidad de valenciana
2019-03-25,732.3950450000001,Demanda,peninsular
2019-03-26,735.3143419999999,Demanda,baleares
2019-03-27,736.120156,Demanda,comunidad de madrid
2019-03-28,733.687593,Demanda,castilla y leon
2019-03-29,661.273331,Demanda,pais vasco
2019-03-30,595.4559919999999,Demanda,andalucia
2019-03-31,728.854039,Demanda,melilla
2019-04-01,740.720312,Demanda,comunidad de madrid
2019-04-02,743.726231,Demanda,baleares
2019-04-03,746.5321319999999,Demanda,la rioja
2019-04-04,758.884449,Demanda,canarias
2019-04-05,683.345822,Demanda,ceuta
2019-04-06,635.7432580000001,Demanda,galicia
2019-04-07,745.947421,Demanda,principado de asturias
2019-04-08,762.514952,Demanda,castilla la mancha
2019-04-09,759.373018,Demanda,melilla
2019-04-10,754.5935770000001,Demanda,peninsular
2019-04-11,737.503833,Demanda,galicia
2019-04-12,658.751444,Demanda,cataluña
2019-04-13,606.7151709999999,Demanda,castilla y leon
2019-04-14,705.6519440000001,Demanda,canarias
2019-04-15,712.912968,Demanda,peninsular
2019-04-16,706.8961820000001,Demanda,melilla
2019-04-17,633.6451629999999,Demanda,comunidad de valenciana
2019-04-18,584.9293100000001,Demanda,region de murcia
2019-04-19,598.281137,Demanda,ceuta
2019-04-20,575.850979,Demanda,cantabria
2019-04-21,622.892917,Demanda,castilla y leon
2019-04-22,691.440392,Demanda,comunidad de valenciana
2019-04-23,737.862824,Demanda,aragon
2019-04-24,739.9479660000001,Demanda,comunidad de navarra
2019-04-25,722.3515749999999,Demanda,canarias
2019-04-26,641.47676,Demanda,melilla
2019-04-27,580.03458,Demanda,aragon
2019-04-28,681.641153,Demanda,castilla y leon
2019-04-29,693.18814,Demanda,la rioja
2019-04-30,588.783574,Demanda,galicia
2019-05-01,674.320005,Demanda,principado de asturias
2019-05-02,696.474728,Demanda,baleares
2019-05-03,634.76562,Demanda,comunidad de valenciana
2019-05-04,585.505022,Demanda,region de murcia
2019-05-05,691.903437,Demanda,aragon
2019-05-06,715.282519,Demanda,cantabria
2019-05-07,720.383459,Demanda,aragon
2019-05-08,719.680488,Demanda,region de murcia
2019-05-09,714.705845,Demanda,ceuta
2019-05-10,642.893955,Demanda,aragon
2019-05-11,589.0662070000001,Demanda,canarias
2019-05-12,693.1943419999999,Demanda,region de murcia
2019-05-13,716.08591,Demanda,comunidad de navarra
2019-05-14,714.403802,Demanda,la rioja
2019-05-15,723.608482,Demanda,pais vasco
2019-05-16,708.065687,Demanda,galicia
2019-05-17,633.5816629999999,Demanda,comunidad de valenciana
2019-05-18,588.760853,Demanda,comunidad de navarra
2019-05-19,693.2661509999999,Demanda,castilla la mancha
2019-05-20,712.267526,Demanda,comunidad de madrid
2019-05-21,720.423021,Demanda,aragon
2019-05-22,721.032652,Demanda,region de murcia
2019-05-23,717.6893419999999,Demanda,castilla y leon
2019-05-24,641.7133699999999,Demanda,principado de asturias
2019-05-25,586.295917,Demanda,cataluña
2019-05-26,703.430222,Demanda,la rioja
2019-05-27,723.7896139999999,Demanda,peninsular
2019-05-28,722.528761,Demanda,la rioja
2019-05-29,719.643509,Demanda,extremadura
2019-05-30,720.746446,Demanda,comunidad de valenciana
2019-05-31,657.113804,Demanda,melilla
2019-06-01,610.135227,Demanda,comunidad de madrid
2019-06-02,727.199819,Demanda,pais vasco
2019-06-03,743.803929,Demanda,principado de asturias
2019-06-04,728.013427,Demanda,andalucia
2019-06-05,718.987495,Demanda,canarias
2019-06-06,716.146113,Demanda,aragon
2019-06-07,649.114105,Demanda,andalucia
2019-06-08,598.266091,Demanda,cataluña
2019-06-09,692.985625,Demanda,peninsular
2019-06-10,717.613036,Demanda,andalucia
2019-06-11,721.685017,Demanda,aragon
2019-06-12,725.1397099999999,Demanda,baleares
2019-06-13,720.6987389999999,Demanda,baleares
2019-06-14,649.826641,Demanda,cantabria
2019-06-15,600.853162,Demanda,pais vasco
2019-06-16,714.625455,Demanda,ceuta
2019-06-17,736.896725,Demanda,region de murcia
2019-06-18,741.912133,Demanda,cantabria
2019-06-19,735.4882709999999,Demanda,comunidad de madrid
2019-06-20,732.798844,Demanda,andalucia
2019-06-21,672.993652,Demanda,galicia
2019-06-22,623.379646,Demanda,cataluña
2019-06-23,688.002526,Demanda,baleares
2019-06-24,765.220281,Demanda,andalucia
2019-06-25,792.83245,Demanda,pais vasco
2019-06-26,807.8750110000001,Demanda,extremadura
2019-06-27,821.1525429999999,Demanda,peninsular
2019-06-28,751.7245350000001,Demanda,extremadura
2019-06-29,696.474637,Demanda,andalucia
2019-06-30,805.062314,Demanda,ceuta
2019-07-01,817.750686,Demanda,canarias
2019-07-02,814.766368,Demanda,peninsular
2019-07-03,813.934525,Demanda,cantabria
2019-07-04,816.024974,Demanda,aragon
2019-07-05,738.401275,Demanda,cataluña
2019-07-06,686.379684,Demanda,comunidad de valenciana
2019-07-07,783.297789,Demanda,la rioja
2019-07-08,782.095233,Demanda,castilla y leon
2019-07-09,792.718173,Demanda,cataluña
2019-07-10,821.250349,Demanda,canarias
2019-07-11,828.8768249999999,Demanda,comunidad de madrid
2019-07-12,739.0652249999999,Demanda,aragon
2019-07-13,667.289338,Demanda,ceuta
2019-07-14,796.026561,Demanda,comunidad de valenciana
2019-07-15,810.2570770000001,Demanda,la rioja
2019-07-16,805.414836,Demanda,principado de asturias
2019-07-17,808.118682,Demanda,galicia
2019-07-18,818.254951,Demanda,comunidad de navarra
2019-07-19,744.167851,Demanda,baleares
2019-07-20,691.903017,Demanda,comunidad de navarra
2019-07-21,836.08036,Demanda,cataluña
2019-07-22,857.696956,Demanda,cataluña
2019-07-23,860.19127,Demanda,cataluña
2019-07-24,835.226076,Demanda,aragon
2019-07-25,809.646945,Demanda,peninsular
2019-07-26,705.760649,Demanda,ceuta
2019-07-27,639.0524129999999,Demanda,ceuta
2019-07-28,759.984776,Demanda,cantabria
2019-07-29,773.820297,Demanda,principado de asturias
2019-07-30,765.475695,Demanda,andalucia
2019-07-31,789.3342739999999,Demanda,extremadura
2019-08-01,784.3893889999999,Demanda,peninsular
2019-08-02,706.0687839999999,Demanda,comunidad de valenciana
2019-08-03,659.3744620000001,Demanda,comunidad de navarra
2019-08-04,772.3475,Demanda,melilla
2019-08-05,793.04482,Demanda,ceuta
2019-08-06,787.712421,Demanda,baleares
2019-08-07,795.6389869999999,Demanda,cataluña
2019-08-08,795.454697,Demanda,galicia
2019-08-09,716.321021,Demanda,principado de asturias
2019-08-10,651.8926260000001,Demanda,castilla y leon
2019-08-11,712.385398,Demanda,cantabria
2019-08-12,713.398323,Demanda,extremadura
2019-08-13,722.738208,Demanda,melilla
2019-08-14,661.417317,Demanda,comunidad de valenciana
2019-08-15,715.896427,Demanda,galicia
2019-08-16,692.63836,Demanda,baleares
2019-08-17,652.155441,Demanda,comunidad de madrid
2019-08-18,750.065106,Demanda,cataluña
2019-08-19,750.474293,Demanda,castilla la mancha
2019-08-20,743.508569,Demanda,melilla
2019-08-21,746.785396,Demanda,region de murcia
2019-08-22,746.320647,Demanda,castilla y leon
2019-08-23,685.6859669999999,Demanda,ceuta
2019-08-24,640.3826,Demanda,comunidad de navarra
2019-08-25,753.0021800000001,Demanda,galicia
2019-08-26,748.334103,Demanda,melilla
2019-08-27,759.403981,Demanda,andalucia
2019-08-28,778.170266,Demanda,castilla la mancha
2019-08-29,782.463034,Demanda,principado de asturias
2019-08-30,704.124582,Demanda,extremadura
2019-08-31,658.2754649999999,Demanda,aragon
2019-09-01,772.035659,Demanda,comunidad de navarra
2019-09-02,796.4925039999999,Demanda,cantabria
2019-09-03,802.739777,Demanda,galicia
2019-09-04,785.233792,Demanda,pais vasco
2019-09-05,759.835407,Demanda,comunidad de madrid
2019-09-06,677.23725,Demanda,region de murcia
2019-09-07,625.559392,Demanda,la rioja
2019-09-08,725.543137,Demanda,comunidad de valenciana
2019-09-09,731.011426,Demanda,cataluña
2019-09-10,699.252213,Demanda,la rioja
2019-09-11,720.175206,Demanda,comunidad de valenciana
2019-09-12,710.999404,Demanda,cantabria
2019-09-13,639.59483,Demanda,peninsular
2019-09-14,600.8046509999999,Demanda,castilla y leon
2019-09-15,722.110774,Demanda,principado de asturias
2019-09-16,745.327536,Demanda,cataluña
2019-09-17,749.4393100000001,Demanda,principado de asturias
2019-09-18,750.409372,Demanda,cataluña
2019-09-19,742.546066,Demanda,castilla y leon
2019-09-20,662.31373,Demanda,castilla la mancha
2019-09-21,606.999498,Demanda,galicia
2019-09-22,708.014904,Demanda,principado de asturias
2019-09-23,727.7302530000001,Demanda,extremadura
2019-09-24,738.028712,Demanda,cantabria
2019-09-25,739.145522,Demanda,comunidad de navarra
2019-09-26,734.426657,Demanda,region de murcia
2019-09-27,653.6734939999999,Demanda,la rioja
2019-09-28,597.6436339999999,Demanda,baleares
2019-09-29,715.11243,Demanda,pais vasco
2019-09-30,741.441646,Demanda,cantabria
2019-10-01,733.752221,Demanda,pais vasco
2019-10-02,722.404634,Demanda,principado de asturias
2019-10-03,719.06066,Demanda,castilla la mancha
2019-10-04,639.96626,Demanda,ceuta
2019-10-05,595.82223,Demanda,comunidad de madrid
2019-10-06,706.81127,Demanda,la rioja
2019-10-07,729.654451,Demanda,melilla
2019-10-08,718.306304,Demanda,castilla y leon
2019-10-09,725.766274,Demanda,galicia
2019-10-10,717.3422240000001,Demanda,comunidad de madrid
2019-10-11,624.559893,Demanda,comunidad de madrid
2019-10-12,591.908756,Demanda,comunidad de valenciana
2019-10-13,708.9723909999999,Demanda,castilla la mancha
2019-10-14,707.9474690000001,Demanda,baleares
2019-10-15,711.483129,Demanda,la rioja
2019-10-16,712.870909,Demanda,pais vasco
2019-10-17,702.013343,Demanda,cantabria
2019-10-18,638.521461,Demanda,baleares
2019-10-19,590.245061,Demanda,canarias
2019-10-20,698.011851,Demanda,pais vasco
2019-10-21,728.673757,Demanda,castilla la mancha
2019-10-22,731.4623290000001,Demanda,canarias
2019-10-23,729.548927,Demanda,region de murcia
2019-10-24,721.0047149999999,Demanda,cataluña
2019-10-25,639.527818,Demanda,comunidad de navarra
2019-10-26,617.8978510000001,Demanda,la rioja
2019-10-27,705.517424,Demanda,comunidad de navarra
2019-10-28,720.759167,Demanda,comunidad de valenciana
2019-10-29,716.813201,Demanda,la rioja
2019-10-30,706.779544,Demanda,extremadura
2019-10-31,610.338583,Demanda,pais vasco
2019-11-01,613.091302,Demanda,ceuta
2019-11-02,585.745923,Demanda,comunidad de madrid
2019-11-03,701.349067,Demanda,cantabria
2019-11-04,723.9212249999999,Demanda,cataluña
2019-11-05,726.803046,Demanda,cataluña
2019-11-06,738.90463,Demanda,comunidad de madrid
2019-11-07,747.0951,Demanda,comunidad de navarra
2019-11-08,674.799054,Demanda,ceuta
2019-11-09,628.624931,Demanda,comunidad de navarra
2019-11-10,757.559515,Demanda,comunidad de valenciana
2019-11-11,773.524257,Demanda,la rioja
2019-11-12,776.833483,Demanda,comunidad de navarra
